,0,1
0,5.0,0.3544123535171842
1,15.0,0.0887706362654754
2,25.0,0.085297813356114
3,35.0,0.14318347858722325
4,45.0,0.19118059579655128
5,55.0,0.19527282580809807
6,65.0,0.1988972430887964
7,80.0,0.19745997489607198
8,95.0,0.19012819680697163
