,0,1
0,0.01,0.11570145845176619
1,0.5,0.13411974617539135
2,1.0,0.13306903848645973
3,2.5,0.11854454984534592
4,5.0,0.11761745482570035
5,7.5,0.13010233442359392
6,10.0,0.13276000681324454
7,15.0,0.13999134796647994
8,20.0,0.13986773529719385
9,25.0,0.14672823844257102
10,30.0,0.14672823844257102
11,40.0,0.14672823844257102
12,50.0,0.1465428194386419
13,60.0,0.1465428194386419
14,70.0,0.1465428194386419
15,100.0,0.1463574004347128
