,0,1
0,0.01,0.9971989540600094
1,0.5,0.9955367434300691
2,1.0,0.9957812047968133
3,2.5,0.9806166202316734
4,5.0,0.9760584923852185
5,7.5,0.9767802234047566
6,10.0,0.9766919386521034
7,15.0,0.9600127069245139
8,20.0,0.9597302463815918
9,25.0,0.9589023709965968
10,30.0,0.9587896401072692
11,40.0,0.9616048724063663
12,50.0,0.9618854329904795
13,60.0,0.9615867594657215
14,70.0,0.9620085503212957
15,100.0,0.963370187467669
