,0,1
0,5.0,0.8334536206434843
1,15.0,0.8162760795860583
2,25.0,0.8145569386271229
3,35.0,0.8136653489730764
4,45.0,0.814058226292441
5,55.0,0.8144510997409651
6,65.0,0.8150424523563304
7,80.0,0.8144504993134181
8,95.0,0.8159938697511959
