,0,1
0,5.0,-0.12545961733746078
1,15.0,-0.08375344176928161
2,25.0,-0.09838725715018265
3,35.0,-0.09838725715018265
4,45.0,-0.09838725715018265
5,55.0,-0.09838725715018265
6,65.0,-0.09554977618090409
7,80.0,-0.09838725715018265
8,95.0,-0.10201589211879343
