,0,1
0,0.01,0.1185965149174146
1,0.5,0.12233410205420585
2,1.0,0.11852463824170707
3,2.5,0.12075281518864033
4,5.0,0.1362781771414655
5,7.5,0.13361874014028713
6,10.0,0.13160619322047645
7,15.0,0.12226222537849833
8,20.0,0.12441852564972404
9,25.0,0.11507455780774592
10,30.0,0.10644935672284304
11,40.0,0.1180215015117544
12,50.0,0.12492166237967671
13,60.0,0.12520916908250682
14,70.0,0.12952176962495826
15,100.0,0.12664670259665728
