,0,1
0,5.0,0.3264832660136562
1,15.0,0.44122676841821235
2,25.0,0.44905305247305366
3,35.0,0.4508526372935172
4,45.0,0.4502185324672614
5,55.0,0.4492113152929386
6,65.0,0.4515636736803935
7,80.0,0.45211514277296777
8,95.0,0.4499272581955001
