,0,1
0,0.01,0.8390027471711861
1,0.5,0.8464461303516131
2,1.0,0.836619636051609
3,2.5,0.8288242749305275
4,5.0,0.8162710538971756
5,7.5,0.8141666363262897
6,10.0,0.8149791504147814
7,15.0,0.8201247182098462
8,20.0,0.8200927893253808
9,25.0,0.8212175983124058
10,30.0,0.8226332642326802
11,40.0,0.8206833216456842
12,50.0,0.8233522723023804
13,60.0,0.8228113057741518
14,70.0,0.8240133522531218
15,100.0,0.8236239719049505
