,0,1
0,0.01,-0.022292622611638262
1,0.5,-0.029483738101172195
2,1.0,-0.018961998035205006
3,2.5,-0.017908595903526885
4,5.0,-0.02809203182335898
5,7.5,-0.012857583326463543
6,10.0,-0.01651334452238591
7,15.0,-0.018714980299759813
8,20.0,-0.021128309390134416
9,25.0,-0.020211140514908896
10,30.0,-0.017646384868105564
11,40.0,-0.022457976359711775
12,50.0,-0.021991035607112144
13,60.0,-0.02413734245040632
14,70.0,-0.022467725393863124
15,100.0,-0.022909090758169603
