,0,1
0,5.0,0.3230862619666021
1,15.0,0.3268480416646459
2,25.0,0.3200010954903098
3,35.0,0.31647795200665557
4,45.0,0.317533745514661
5,55.0,0.3133933897088992
6,65.0,0.31194017722612166
7,80.0,0.3105519351669346
8,95.0,0.3159464141023258
